IndividualRate,PlanId_2015,FIPSCode,RatingAreaId
279.69,30252FL0020062,12121,Rating Area 61
290.44,30252FL0020062,12127,Rating Area 64
292.97,30252FL0020062,12131,Rating Area 66
247.59,30252FL0020074,12001,Rating Area 1
281.82,30252FL0020074,12003,Rating Area 2
225.06,30252FL0020074,12007,Rating Area 4
267.56,30252FL0020074,12009,Rating Area 5
315.2,30252FL0020074,12011,Rating Area 6
248.73,30252FL0020074,12015,Rating Area 8
226.48,30252FL0020074,12017,Rating Area 9
270.7,30252FL0020074,12019,Rating Area 10
245.03,30252FL0020074,12021,Rating Area 11
255.58,30252FL0020074,12023,Rating Area 12
249.88,30252FL0020074,12029,Rating Area 14
267.85,30252FL0020074,12031,Rating Area 15
263,30252FL0020074,12033,Rating Area 16
264.42,30252FL0020074,12035,Rating Area 17
249.02,30252FL0020074,12041,Rating Area 20
262.14,30252FL0020074,12051,Rating Area 25
247.59,30252FL0020074,12053,Rating Area 26
263.57,30252FL0020074,12057,Rating Area 28
256.72,30252FL0020074,12069,Rating Area 34
276.12,30252FL0020074,12071,Rating Area 35
244.46,30252FL0020074,12075,Rating Area 37
255.29,30252FL0020074,12081,Rating Area 40
247.31,30252FL0020074,12083,Rating Area 41
270.7,30252FL0020074,12085,Rating Area 42
338.87,30252FL0020074,12086,Rating Area 43
285.53,30252FL0020074,12089,Rating Area 45
269.27,30252FL0020074,12091,Rating Area 46
292.95,30252FL0020074,12093,Rating Area 47
286.1,30252FL0020074,12095,Rating Area 48
286.96,30252FL0020074,12097,Rating Area 49
301.79,30252FL0020074,12099,Rating Area 50
270.7,30252FL0020074,12101,Rating Area 51
274.98,30252FL0020074,12103,Rating Area 52
319.47,30252FL0020074,12105,Rating Area 53
284.96,30252FL0020074,12109,Rating Area 58
272.41,30252FL0020074,12111,Rating Area 59
263.85,30252FL0020074,12113,Rating Area 55
246.74,30252FL0020074,12115,Rating Area 56
295.8,30252FL0020074,12117,Rating Area 57
246.45,30252FL0020074,12119,Rating Area 60
252.44,30252FL0020074,12121,Rating Area 61
262.14,30252FL0020074,12127,Rating Area 64
264.42,30252FL0020074,12131,Rating Area 66
209.26,30252FL0020066,12001,Rating Area 1
238.19,30252FL0020066,12003,Rating Area 2
190.21,30252FL0020066,12007,Rating Area 4
226.13,30252FL0020066,12009,Rating Area 5
266.39,30252FL0020066,12011,Rating Area 6
210.22,30252FL0020066,12015,Rating Area 8
191.42,30252FL0020066,12017,Rating Area 9
228.79,30252FL0020066,12019,Rating Area 10
207.09,30252FL0020066,12021,Rating Area 11
216.01,30252FL0020066,12023,Rating Area 12
211.19,30252FL0020066,12029,Rating Area 14
226.37,30252FL0020066,12031,Rating Area 15
222.28,30252FL0020066,12033,Rating Area 16
223.48,30252FL0020066,12035,Rating Area 17
210.46,30252FL0020066,12041,Rating Area 20
221.55,30252FL0020066,12051,Rating Area 25
209.26,30252FL0020066,12053,Rating Area 26
222.76,30252FL0020066,12057,Rating Area 28
216.97,30252FL0020066,12069,Rating Area 34
233.37,30252FL0020066,12071,Rating Area 35
206.61,30252FL0020066,12075,Rating Area 37
215.77,30252FL0020066,12081,Rating Area 40
209.02,30252FL0020066,12083,Rating Area 41
228.79,30252FL0020066,12085,Rating Area 42
286.4,30252FL0020066,12086,Rating Area 43
241.32,30252FL0020066,12089,Rating Area 45
227.58,30252FL0020066,12091,Rating Area 46
247.59,30252FL0020066,12093,Rating Area 47
241.8,30252FL0020066,12095,Rating Area 48
242.53,30252FL0020066,12097,Rating Area 49
255.06,30252FL0020066,12099,Rating Area 50
228.79,30252FL0020066,12101,Rating Area 51
232.4,30252FL0020066,12103,Rating Area 52
270.01,30252FL0020066,12105,Rating Area 53
240.84,30252FL0020066,12109,Rating Area 58
230.23,30252FL0020066,12111,Rating Area 59
223,30252FL0020066,12113,Rating Area 55
208.53,30252FL0020066,12115,Rating Area 56
250,30252FL0020066,12117,Rating Area 57
208.29,30252FL0020066,12119,Rating Area 60
213.36,30252FL0020066,12121,Rating Area 61
221.55,30252FL0020066,12127,Rating Area 64
223.48,30252FL0020066,12131,Rating Area 66
215.75,30252FL0020066,12001,Rating Area 1
245.57,30252FL0020066,12003,Rating Area 2
196.11,30252FL0020066,12007,Rating Area 4
233.15,30252FL0020066,12009,Rating Area 5
274.65,30252FL0020066,12011,Rating Area 6
216.74,30252FL0020066,12015,Rating Area 8
197.35,30252FL0020066,12017,Rating Area 9
235.88,30252FL0020066,12019,Rating Area 10
213.51,30252FL0020066,12021,Rating Area 11
222.71,30252FL0020066,12023,Rating Area 12
217.73,30252FL0020066,12029,Rating Area 14
233.39,30252FL0020066,12031,Rating Area 15
229.17,30252FL0020066,12033,Rating Area 16
230.41,30252FL0020066,12035,Rating Area 17
216.99,30252FL0020066,12041,Rating Area 20
228.42,30252FL0020066,12051,Rating Area 25
215.75,30252FL0020066,12053,Rating Area 26
229.67,30252FL0020066,12057,Rating Area 28
223.7,30252FL0020066,12069,Rating Area 34
240.6,30252FL0020066,12071,Rating Area 35
213.01,30252FL0020066,12075,Rating Area 37
222.46,30252FL0020066,12081,Rating Area 40
215.5,30252FL0020066,12083,Rating Area 41
235.88,30252FL0020066,12085,Rating Area 42
295.28,30252FL0020066,12086,Rating Area 43
248.8,30252FL0020066,12089,Rating Area 45
234.64,30252FL0020066,12091,Rating Area 46
255.27,30252FL0020066,12093,Rating Area 47
249.3,30252FL0020066,12095,Rating Area 48
250.05,30252FL0020066,12097,Rating Area 49
262.97,30252FL0020066,12099,Rating Area 50
235.88,30252FL0020066,12101,Rating Area 51
239.61,30252FL0020066,12103,Rating Area 52
278.38,30252FL0020066,12105,Rating Area 53
248.31,30252FL0020066,12109,Rating Area 58
237.37,30252FL0020066,12111,Rating Area 59
229.91,30252FL0020066,12113,Rating Area 55
215,30252FL0020066,12115,Rating Area 56
257.75,30252FL0020066,12117,Rating Area 57
214.75,30252FL0020066,12119,Rating Area 60
219.97,30252FL0020066,12121,Rating Area 61
228.42,30252FL0020066,12127,Rating Area 64
230.41,30252FL0020066,12131,Rating Area 66
278.38,30252FL0020068,12001,Rating Area 1
316.87,30252FL0020068,12003,Rating Area 2
253.05,30252FL0020068,12007,Rating Area 4
300.83,30252FL0020068,12009,Rating Area 5
354.39,30252FL0020068,12011,Rating Area 6
279.67,30252FL0020068,12015,Rating Area 8
254.65,30252FL0020068,12017,Rating Area 9
304.36,30252FL0020068,12019,Rating Area 10
275.5,30252FL0020068,12021,Rating Area 11
287.36,30252FL0020068,12023,Rating Area 12
280.95,30252FL0020068,12029,Rating Area 14
301.15,30252FL0020068,12031,Rating Area 15
295.7,30252FL0020068,12033,Rating Area 16
297.3,30252FL0020068,12035,Rating Area 17
279.99,30252FL0020068,12041,Rating Area 20
294.74,30252FL0020068,12051,Rating Area 25
278.38,30252FL0020068,12053,Rating Area 26
296.34,30252FL0020068,12057,Rating Area 28
288.65,30252FL0020068,12069,Rating Area 34
310.45,30252FL0020068,12071,Rating Area 35
274.85,30252FL0020068,12075,Rating Area 37
287.04,30252FL0020068,12081,Rating Area 40
278.06,30252FL0020068,12083,Rating Area 41
304.36,30252FL0020068,12085,Rating Area 42
381.01,30252FL0020068,12086,Rating Area 43
321.04,30252FL0020068,12089,Rating Area 45
302.76,30252FL0020068,12091,Rating Area 46
329.38,30252FL0020068,12093,Rating Area 47
321.68,30252FL0020068,12095,Rating Area 48
322.64,30252FL0020068,12097,Rating Area 49
339.32,30252FL0020068,12099,Rating Area 50
304.36,30252FL0020068,12101,Rating Area 51
309.17,30252FL0020068,12103,Rating Area 52
359.2,30252FL0020068,12105,Rating Area 53
320.4,30252FL0020068,12109,Rating Area 58
306.28,30252FL0020068,12111,Rating Area 59
296.66,30252FL0020068,12113,Rating Area 55
277.42,30252FL0020068,12115,Rating Area 56
332.58,30252FL0020068,12117,Rating Area 57
277.1,30252FL0020068,12119,Rating Area 60
283.83,30252FL0020068,12121,Rating Area 61
294.74,30252FL0020068,12127,Rating Area 64
297.3,30252FL0020068,12131,Rating Area 66
287.01,30252FL0020068,12001,Rating Area 1
326.69,30252FL0020068,12003,Rating Area 2
260.89,30252FL0020068,12007,Rating Area 4
310.16,30252FL0020068,12009,Rating Area 5
365.38,30252FL0020068,12011,Rating Area 6
288.34,30252FL0020068,12015,Rating Area 8
262.54,30252FL0020068,12017,Rating Area 9
313.8,30252FL0020068,12019,Rating Area 10
284.04,30252FL0020068,12021,Rating Area 11
296.27,30252FL0020068,12023,Rating Area 12
289.66,30252FL0020068,12029,Rating Area 14
310.49,30252FL0020068,12031,Rating Area 15
304.87,30252FL0020068,12033,Rating Area 16
306.52,30252FL0020068,12035,Rating Area 17
288.67,30252FL0020068,12041,Rating Area 20
303.88,30252FL0020068,12051,Rating Area 25
287.01,30252FL0020068,12053,Rating Area 26
305.53,30252FL0020068,12057,Rating Area 28
297.59,30252FL0020068,12069,Rating Area 34
320.08,30252FL0020068,12071,Rating Area 35
283.38,30252FL0020068,12075,Rating Area 37
295.94,30252FL0020068,12081,Rating Area 40
286.68,30252FL0020068,12083,Rating Area 41
313.8,30252FL0020068,12085,Rating Area 42
392.82,30252FL0020068,12086,Rating Area 43
330.99,30252FL0020068,12089,Rating Area 45
312.14,30252FL0020068,12091,Rating Area 46
339.59,30252FL0020068,12093,Rating Area 47
331.65,30252FL0020068,12095,Rating Area 48
332.64,30252FL0020068,12097,Rating Area 49
349.84,30252FL0020068,12099,Rating Area 50
313.8,30252FL0020068,12101,Rating Area 51
318.76,30252FL0020068,12103,Rating Area 52
370.34,30252FL0020068,12105,Rating Area 53
330.33,30252FL0020068,12109,Rating Area 58
315.78,30252FL0020068,12111,Rating Area 59
305.86,30252FL0020068,12113,Rating Area 55
286.02,30252FL0020068,12115,Rating Area 56
342.89,30252FL0020068,12117,Rating Area 57
285.69,30252FL0020068,12119,Rating Area 60
292.63,30252FL0020068,12121,Rating Area 61
303.88,30252FL0020068,12127,Rating Area 64
306.52,30252FL0020068,12131,Rating Area 66
208.9,30252FL0020070,12001,Rating Area 1
237.78,30252FL0020070,12003,Rating Area 2
189.89,30252FL0020070,12007,Rating Area 4
225.75,30252FL0020070,12009,Rating Area 5
265.94,30252FL0020070,12011,Rating Area 6
209.86,30252FL0020070,12015,Rating Area 8
191.09,30252FL0020070,12017,Rating Area 9
228.4,30252FL0020070,12019,Rating Area 10
206.74,30252FL0020070,12021,Rating Area 11
215.64,30252FL0020070,12023,Rating Area 12
210.83,30252FL0020070,12029,Rating Area 14
225.99,30252FL0020070,12031,Rating Area 15
221.9,30252FL0020070,12033,Rating Area 16
223.1,30252FL0020070,12035,Rating Area 17
210.11,30252FL0020070,12041,Rating Area 20
221.18,30252FL0020070,12051,Rating Area 25
208.9,30252FL0020070,12053,Rating Area 26
222.38,30252FL0020070,12057,Rating Area 28
216.6,30252FL0020070,12069,Rating Area 34
232.97,30252FL0020070,12071,Rating Area 35
206.25,30252FL0020070,12075,Rating Area 37
215.4,30252FL0020070,12081,Rating Area 40
208.66,30252FL0020070,12083,Rating Area 41
228.4,30252FL0020070,12085,Rating Area 42
285.92,30252FL0020070,12086,Rating Area 43
240.91,30252FL0020070,12089,Rating Area 45
227.19,30252FL0020070,12091,Rating Area 46
247.17,30252FL0020070,12093,Rating Area 47
241.39,30252FL0020070,12095,Rating Area 48
242.11,30252FL0020070,12097,Rating Area 49
254.63,30252FL0020070,12099,Rating Area 50
228.4,30252FL0020070,12101,Rating Area 51
232.01,30252FL0020070,12103,Rating Area 52
269.55,30252FL0020070,12105,Rating Area 53
240.43,30252FL0020070,12109,Rating Area 58
229.84,30252FL0020070,12111,Rating Area 59
222.62,30252FL0020070,12113,Rating Area 55
208.18,30252FL0020070,12115,Rating Area 56
249.58,30252FL0020070,12117,Rating Area 57
207.94,30252FL0020070,12119,Rating Area 60
212.99,30252FL0020070,12121,Rating Area 61
221.18,30252FL0020070,12127,Rating Area 64
223.1,30252FL0020070,12131,Rating Area 66
215.38,30252FL0020070,12001,Rating Area 1
245.16,30252FL0020070,12003,Rating Area 2
195.78,30252FL0020070,12007,Rating Area 4
232.75,30252FL0020070,12009,Rating Area 5
274.19,30252FL0020070,12011,Rating Area 6
216.37,30252FL0020070,12015,Rating Area 8
197.02,30252FL0020070,12017,Rating Area 9
235.48,30252FL0020070,12019,Rating Area 10
213.15,30252FL0020070,12021,Rating Area 11
222.33,30252FL0020070,12023,Rating Area 12
217.37,30252FL0020070,12029,Rating Area 14
233,30252FL0020070,12031,Rating Area 15
228.78,30252FL0020070,12033,Rating Area 16
230.02,30252FL0020070,12035,Rating Area 17
216.62,30252FL0020070,12041,Rating Area 20
228.04,30252FL0020070,12051,Rating Area 25
215.38,30252FL0020070,12053,Rating Area 26
229.28,30252FL0020070,12057,Rating Area 28
223.32,30252FL0020070,12069,Rating Area 34
240.2,30252FL0020070,12071,Rating Area 35
212.65,30252FL0020070,12075,Rating Area 37
222.08,30252FL0020070,12081,Rating Area 40
215.13,30252FL0020070,12083,Rating Area 41
235.48,30252FL0020070,12085,Rating Area 42
294.79,30252FL0020070,12086,Rating Area 43
248.38,30252FL0020070,12089,Rating Area 45
234.24,30252FL0020070,12091,Rating Area 46
254.84,30252FL0020070,12093,Rating Area 47
248.88,30252FL0020070,12095,Rating Area 48
249.62,30252FL0020070,12097,Rating Area 49
262.53,30252FL0020070,12099,Rating Area 50
235.48,30252FL0020070,12101,Rating Area 51
239.2,30252FL0020070,12103,Rating Area 52
277.91,30252FL0020070,12105,Rating Area 53
247.89,30252FL0020070,12109,Rating Area 58
236.97,30252FL0020070,12111,Rating Area 59
229.53,30252FL0020070,12113,Rating Area 55
214.64,30252FL0020070,12115,Rating Area 56
257.32,30252FL0020070,12117,Rating Area 57
214.39,30252FL0020070,12119,Rating Area 60
219.6,30252FL0020070,12121,Rating Area 61
228.04,30252FL0020070,12127,Rating Area 64
230.02,30252FL0020070,12131,Rating Area 66
132.15,35783FL1150001,12015,Rating Area 8
137.36,35783FL1150001,12069,Rating Area 34
137.36,35783FL1150001,12095,Rating Area 48
137.36,35783FL1150001,12097,Rating Area 49
144.81,35783FL1150001,12105,Rating Area 53
137.36,35783FL1150001,12117,Rating Area 57
171.26,35783FL1150002,12015,Rating Area 8
178.02,35783FL1150002,12069,Rating Area 34
178.02,35783FL1150002,12095,Rating Area 48
178.02,35783FL1150002,12097,Rating Area 49
187.67,35783FL1150002,12105,Rating Area 53
178.02,35783FL1150002,12117,Rating Area 57
184.59,35783FL1150003,12015,Rating Area 8
191.87,35783FL1150003,12069,Rating Area 34
191.87,35783FL1150003,12095,Rating Area 48
191.87,35783FL1150003,12097,Rating Area 49
202.28,35783FL1150003,12105,Rating Area 53
191.87,35783FL1150003,12117,Rating Area 57
194.21,35783FL1150004,12015,Rating Area 8
201.87,35783FL1150004,12069,Rating Area 34
201.87,35783FL1150004,12095,Rating Area 48
201.87,35783FL1150004,12097,Rating Area 49
212.82,35783FL1150004,12105,Rating Area 53
201.87,35783FL1150004,12117,Rating Area 57
223.98,35783FL1150005,12015,Rating Area 8
232.82,35783FL1150005,12069,Rating Area 34
232.82,35783FL1150005,12095,Rating Area 48
232.82,35783FL1150005,12097,Rating Area 49
245.44,35783FL1150005,12105,Rating Area 53
232.82,35783FL1150005,12117,Rating Area 57
252.53,35783FL1150006,12015,Rating Area 8
262.49,35783FL1150006,12069,Rating Area 34
262.49,35783FL1150006,12095,Rating Area 48
262.49,35783FL1150006,12097,Rating Area 49
276.72,35783FL1150006,12105,Rating Area 53
262.49,35783FL1150006,12117,Rating Area 57
132.61,35783FL1160041,12011,Rating Area 6
149.27,35783FL1160035,12086,Rating Area 43
111.02,35783FL1160001,12099,Rating Area 50
171.86,35783FL1160042,12011,Rating Area 6
193.45,35783FL1160036,12086,Rating Area 43
143.88,35783FL1160002,12099,Rating Area 50
185.24,35783FL1160043,12011,Rating Area 6
208.51,35783FL1160037,12086,Rating Area 43
155.08,35783FL1160003,12099,Rating Area 50
194.89,35783FL1160044,12011,Rating Area 6
219.38,35783FL1160038,12086,Rating Area 43
163.17,35783FL1160004,12099,Rating Area 50
224.76,35783FL1160045,12011,Rating Area 6
253.01,35783FL1160039,12086,Rating Area 43
188.18,35783FL1160005,12099,Rating Area 50
253.41,35783FL1160046,12011,Rating Area 6
285.25,35783FL1160040,12086,Rating Area 43
212.16,35783FL1160006,12099,Rating Area 50
125.9,35783FL1160013,12057,Rating Area 28
125.9,35783FL1160013,12101,Rating Area 51
125.9,35783FL1160013,12103,Rating Area 52
163.16,35783FL1160014,12057,Rating Area 28
163.16,35783FL1160014,12101,Rating Area 51
163.16,35783FL1160014,12103,Rating Area 52
175.86,35783FL1160015,12057,Rating Area 28
175.86,35783FL1160015,12101,Rating Area 51
175.86,35783FL1160015,12103,Rating Area 52
185.03,35783FL1160016,12057,Rating Area 28
185.03,35783FL1160016,12101,Rating Area 51
185.03,35783FL1160016,12103,Rating Area 52
213.39,35783FL1160017,12057,Rating Area 28
213.39,35783FL1160017,12101,Rating Area 51
213.39,35783FL1160017,12103,Rating Area 52
240.58,35783FL1160018,12057,Rating Area 28
240.58,35783FL1160018,12101,Rating Area 51
240.58,35783FL1160018,12103,Rating Area 52
219.58,48121FL0020001,12009,Rating Area 5
217.96,48121FL0020001,12011,Rating Area 6
208.46,48121FL0020001,12035,Rating Area 17
221.4,48121FL0020001,12053,Rating Area 26
221.4,48121FL0020001,12057,Rating Area 28
219.58,48121FL0020001,12061,Rating Area 30
244.04,48121FL0020001,12069,Rating Area 34
218.16,48121FL0020001,12071,Rating Area 35
218.97,48121FL0020001,12081,Rating Area 40
231.71,48121FL0020001,12085,Rating Area 42
237.17,48121FL0020001,12086,Rating Area 43
237.17,48121FL0020001,12087,Rating Area 44
202.19,48121FL0020001,12095,Rating Area 48
202.19,48121FL0020001,12097,Rating Area 49
208.05,48121FL0020001,12099,Rating Area 50
221.4,48121FL0020001,12101,Rating Area 51
221.4,48121FL0020001,12103,Rating Area 52
230.7,48121FL0020001,12105,Rating Area 53
231.71,48121FL0020001,12111,Rating Area 59
218.97,48121FL0020001,12115,Rating Area 56
202.19,48121FL0020001,12117,Rating Area 57
244.04,48121FL0020001,12119,Rating Area 60
208.46,48121FL0020001,12127,Rating Area 64
228.46,48121FL0020012,12009,Rating Area 5
226.78,48121FL0020012,12011,Rating Area 6
216.89,48121FL0020012,12035,Rating Area 17
230.35,48121FL0020012,12053,Rating Area 26
230.35,48121FL0020012,12057,Rating Area 28
228.46,48121FL0020012,12061,Rating Area 30
253.91,48121FL0020012,12069,Rating Area 34
226.99,48121FL0020012,12071,Rating Area 35
227.83,48121FL0020012,12081,Rating Area 40
241.08,48121FL0020012,12085,Rating Area 42
246.76,48121FL0020012,12086,Rating Area 43
246.76,48121FL0020012,12087,Rating Area 44
210.37,48121FL0020012,12095,Rating Area 48
210.37,48121FL0020012,12097,Rating Area 49
216.47,48121FL0020012,12099,Rating Area 50
230.35,48121FL0020012,12101,Rating Area 51
230.35,48121FL0020012,12103,Rating Area 52
240.03,48121FL0020012,12105,Rating Area 53
241.08,48121FL0020012,12111,Rating Area 59
227.83,48121FL0020012,12115,Rating Area 56
210.37,48121FL0020012,12117,Rating Area 57
253.91,48121FL0020012,12119,Rating Area 60
216.89,48121FL0020012,12127,Rating Area 64
241.79,48121FL0020012,12009,Rating Area 5
